id_speaker;start_time;end_time;gender
3130;1982.914;1997.209;male
3130;1997.8;1998.664;male
3130;1999.445;2000.143;male
3130;2000.457;2010.719;male
2602;2010.719;2015.368;male
3130;2015.368;2015.751;male
2602;2015.751;2016.644;male
3130;2016.644;2017.967;male
3133;2017.967;2022.019;male
3130;2022.019;2059.002;male
2602;2059.002;2061.389;male
3130;2061.389;2063.448;male
2602;2063.448;2064.641;male
3130;2064.641;2077.08;male
2602;2077.08;2077.298;male
3130;2077.298;2097.96;male
2602;2097.96;2099.948;male
3130;2099.948;2113.385;male
2602;2113.385;2113.808;male
3132;2113.808;2114.14;male
2602;2114.14;2120.02;male
3132;2120.02;2171.98;male
3132;2172.59;2176.164;male
3133;2176.164;2180.366;male
3132;2180.366;2204.362;male
2602;2204.362;2204.663;male
3132;2204.663;2206.028;male
2602;2206.028;2229.461;male
3133;2229.658;2241.849;male
2602;2241.849;2243.51;male
3133;2243.51;2263.349;male
3133;2263.81;2271.073;male
3133;2271.482;2332.95;male
2602;2332.95;2336.26;male
3132;2336.26;2337.172;male
2602;2337.172;2338.489;male
3133;2338.489;2339.316;male
3132;2339.316;2345.173;male
3136;2345.173;2346.47;male
3132;2346.47;2347.63;male
2602;2347.63;2348.935;male
2602;2349.64;2351.257;male
3136;2351.257;2363.642;male
2602;2363.642;2365.49;male
3136;2365.49;2374.48;male
2602;2374.48;2375.268;male
3136;2375.268;2376.062;male
3133;2376.062;2376.485;male
3136;2376.485;2391.568;male
2602;2391.568;2402.053;male
3136;2402.053;2407.004;male
2602;2407.004;2409.679;male
3136;2409.679;2410.402;male
3136;2410.681;2466.008;male
2602;2466.008;2467.286;male
3136;2467.286;2485.711;male
2602;2485.711;2487.83;male
3136;2487.83;2494.94;male
2602;2494.94;2506.064;male
2602;2506.064;2506.958;male
3133;2506.958;2516.798;male
2602;2516.798;2517.397;male
3133;2517.397;2535.393;male
3133;2535.992;2551.091;male
2602;2551.091;2553.084;male
3133;2553.084;2553.282;male
2602;2553.282;2554.032;male
3132;2554.032;2554.584;male
2602;2554.584;2563.249;male
2602;2563.583;2575.721;male
3135;2576.942;2587.72;male
2602;2587.72;2587.976;male
3135;2587.976;2592.931;male
2602;2592.931;2602.825;male
3134;2604.56;2609.291;male
3134;2609.857;2612.433;male
3134;2612.639;2615.06;male
3134;2615.418;2620.672;male
3134;2621.334;2628.65;male
3134;2629.007;2632.064;male
3134;2632.473;2634.958;male
3130;2637.155;2674.228;male
3130;2674.433;2675.222;male
2602;2675.222;2678.415;male
2602;2678.651;2683.863;male
3130;2683.863;2698.823;male
3130;2699.035;2719.235;male
3133;2719.844;2732.419;male
3133;2732.604;2747.455;male
3136;2747.455;2749.274;male
3133;2749.274;2753.317;male
2602;2753.317;2763.669;male
3132;2763.669;2768.847;male
3132;2769.263;2800.655;male
3132;2800.961;2816.586;male
2602;2816.586;2817.608;male
3132;2817.608;2858.407;male
2602;2858.407;2859.735;male
3132;2859.735;2891.784;male
3133;2891.784;2899.215;male
3132;2899.215;2899.901;male
2602;2899.901;2900.574;male
3133;2900.574;2901.19;male
2602;2901.19;2901.986;male
3136;2901.986;2909.382;male
2602;2910.3;2945.241;male
2602;182.191;280.052;male
3142;280.897;296.501;female
3142;296.935;306.331;female
3142;307.068;317.625;female
3142;318.056;330.667;female
3142;331.1;338.536;female
3142;338.855;351.626;female
3142;352.224;366.382;female
3142;367.294;379.544;female
3142;380.146;398.644;female
3142;399.236;408.746;female
3142;409.19;411.247;female
3142;411.778;426.171;female
3142;426.838;437.262;female
3142;437.643;442.824;female
2602;443.645;447.986;male
3143;447.986;448.481;male
2602;448.481;495.642;male
3146;495.642;496.07;male
2602;496.07;523.267;male
3147;523.267;524.234;male
2602;524.234;562.002;male
3148;563.669;571.073;male
3148;571.788;590.145;male
3148;590.976;624.274;male
2602;624.274;633.544;male
3149;635.5;652.886;female
2602;653.341;682.318;male
3143;682.318;683.839;male
2602;683.839;685.108;male
3143;685.108;708.74;male
2602;708.74;709.135;male
3143;709.135;720.324;male
3143;721.13;724.433;male
2602;724.433;726.661;male
3143;726.661;748.842;male
2602;748.842;752.506;male
3143;752.506;772.578;male
3143;773.033;784.344;male
2602;784.344;784.531;male
3143;784.531;785.5;male
2602;785.5;795.678;male
3145;795.678;804.585;male
3145;804.951;824.382;male
2602;824.382;825.555;male
3145;825.555;842.652;male
2602;842.652;845.236;male
3145;845.236;875.388;male
3145;875.76;914.307;male
2602;914.307;916.525;male
3143;916.525;958.591;male
3143;959.385;960.762;male
3145;960.762;963.231;male
3143;963.231;966.719;male
3143;966.719;993.938;male
3145;993.938;1028.434;male
2602;1028.434;1029.261;male
3143;1029.261;1033.412;male
2602;1033.412;1034.39;male
3143;1034.39;1035.424;male
2602;1035.424;1059.122;male
2602;1059.577;1062.619;male
3147;1063.08;1093.967;male
3147;1094.434;1100.511;male
2602;1100.511;1101.06;male
3147;1101.471;1103.888;male
2602;1103.888;1106.005;male
3147;1106.005;1114.343;male
3147;1114.847;1115.534;male
2602;1115.534;1117.831;male
3147;1117.831;1130.399;male
3147;1130.887;1152.148;male
3147;1152.641;1158.701;male
2602;1158.701;1159.097;male
3147;1159.097;1173.074;male
2602;1173.074;1173.245;male
3147;1173.245;1181.134;male
3147;1181.941;1199.198;male
2602;1199.198;1202.689;male
3147;1202.689;1203.265;male
2602;1203.265;1203.723;male
3147;1203.723;1205.67;male
2602;1205.67;1206.015;male
3147;1206.015;1206.908;male
3143;1206.908;1207.403;male
3147;1207.403;1215.587;male
2602;1215.587;1216.518;male
3147;1216.518;1218.958;male
2602;1218.958;1219.41;male
3147;1219.41;1220.627;male
3147;1221.214;1224.942;male
2602;1224.942;1226.274;male
3147;1226.274;1234.952;male
2602;1234.952;1236.277;male
3147;1236.277;1237.06;male
2602;1237.06;1238.899;male
3143;1238.899;1253.536;male
3146;1253.536;1256.473;male
3143;1256.473;1259.658;male
2602;1259.658;1260.863;male
3143;1260.863;1261.936;male
2602;1261.936;1283.051;male
3147;1283.051;1296.205;male
2602;1296.205;1296.598;male
3147;1296.598;1306.23;male
2602;1306.23;1307.411;male
3147;1307.411;1312.729;male
2602;1312.729;1319.083;male
2602;1319.74;1327.371;male
3146;1327.371;1343.871;male
3143;1343.871;1344.982;male
3146;1344.982;1345.53;male
3146;1345.935;1371.363;male
2602;1371.363;1372.807;male
2602;1373.048;1383.319;male
3146;1383.822;1389.183;male
2602;1389.183;1389.427;male
3146;1389.427;1400.295;male
2602;1400.295;1408.119;male
3147;1408.119;1443.237;male
3147;1443.237;1443.356;male
2602;1443.356;1457.608;male
3150;1459.268;1467.942;male
3150;1468.418;1482.873;male
3150;1483.227;1493.109;male
3151;1493.488;1500.136;male
3151;1500.49;1501.054;male
3151;1501.48;1502.247;male
3151;1502.753;1515.741;male
3150;1515.741;1524.906;male
3150;1525.419;1535.14;male
3150;1535.545;1540.114;male
3152;1540.853;1551.797;male
3150;1551.797;1555.435;male
3153;1555.839;1581.422;male
3150;1582.115;1589.687;male
3150;1590.041;1602.692;male
2602;1603.264;1626.107;male
3148;1627.042;1645.701;male
2602;1645.701;1646.861;male
3148;1647.24;1649.761;male
3146;1649.761;1650.234;male
3148;1650.234;1651.426;male
3148;1651.876;1685.553;male
3148;1685.948;1686.95;male
3148;1687.507;1700.49;male
2602;1700.49;1715.617;male
3149;1717.331;1742.184;female
2602;1742.184;1785.23;male
3145;1785.23;1825.643;male
2602;1825.643;1825.863;male
3145;1825.863;1830.677;male
3145;1831.081;1833.054;male
3145;1833.283;1864.132;male
2602;1864.132;1867.315;male
2602;1867.315;1869.763;male
3145;1869.763;1872.494;male
2602;1872.494;1876.747;male
3145;1876.747;1932.257;male
2602;1932.257;1938.46;male
3145;1938.46;1949.585;male
2602;1950.071;1973.21;male
3143;1973.21;1989.127;male
3143;1990.073;2023.695;male
3143;2024.044;2028.199;male
2602;2028.199;2031.182;male
3143;2031.182;2033.942;male
3143;2034.196;2043.444;male
3143;2043.936;2053.346;male
3143;2053.751;2061.996;male
2602;2061.996;2068.217;male
3143;2068.217;2079.683;male
2602;2079.683;2079.865;male
3143;2079.865;2080.057;male
3143;2080.308;2097.394;male
2602;2097.394;2099.27;male
3145;2099.27;2120.781;male
2602;2120.781;2122.083;male
3145;2122.083;2122.525;male
3143;2122.525;2137.263;male
2602;2137.263;2139.238;male
3145;2139.238;2141.152;male
2602;2141.152;2142.716;male
3143;2142.716;2145.679;male
2602;2145.679;2145.808;male
3145;2145.808;2152.545;male
3143;2152.545;2152.976;male
3145;2152.976;2153.29;male
3143;2153.29;2158.011;male
2602;2158.011;2160.756;male
3143;2160.756;2162.429;male
3145;2162.429;2179.105;male
3145;2179.517;2212.268;male
3145;2212.69;2226.563;male
3145;2227.202;2254.408;male
3145;2254.914;2266.434;male
2602;2266.434;2278.144;male
3147;2278.144;2287.522;male
3147;2287.783;2306.837;male
3147;2307.459;2312.239;male
3147;2312.542;2321.342;male
3147;2321.772;2332.543;male
3147;2332.91;2342.393;male
2602;2342.393;2342.579;male
3147;2342.579;2344.169;male
2602;2344.169;2348.803;male
3147;2348.803;2363.788;male
2602;2363.788;2365.683;male
3147;2365.683;2371.458;male
3147;2372.227;2374.875;male
2602;2374.875;2403.927;male
3146;2403.927;2425.605;male
3147;2425.853;2427.982;male
3143;2427.982;2429.11;male
2602;2429.11;2431.75;male
3146;2431.75;2448.448;male
2602;2448.448;2451.34;male
3146;2451.34;2452.552;male
3143;2452.552;2468.005;male
3145;2469.265;2477.765;male
3147;2478.023;2481.433;male
2602;2481.433;2481.692;male
3143;2481.692;2484.976;male
3143;2485.486;2503.861;male
2602;2503.861;2504.013;male
3143;2504.013;2523.089;male
2602;2523.089;2524.118;male
2602;2524.118;2526.593;male
3143;2526.593;2528.005;male
2602;2528.005;2532.406;male
3143;2532.406;2545.551;male
2602;2545.551;2545.842;male
3143;2545.842;2547.902;male
3145;2547.902;2549.202;male
2602;2549.202;2552.042;male
3145;2552.042;2557.719;male
2602;2557.719;2558.873;male
3145;2558.873;2564.798;male
3143;2564.798;2567.929;male
3145;2567.929;2568.053;male
3143;2568.053;2568.981;male
2602;2568.981;2569.4;male
3145;2569.4;2584.634;male
2602;2585.246;2602.461;male
3145;2603.034;2604.138;male
3143;2604.693;2606.743;male
3143;2607.35;2611.372;male
2602;2611.372;2611.734;male
3145;2611.734;2616.624;male
3145;2617.137;2634.896;male
3143;2634.896;2635.264;male
2602;2635.264;2635.935;male
3145;2635.935;2638.829;male
3147;2638.829;2640.163;male
3145;2640.163;2642.712;male
3143;2642.712;2657.681;male
2602;2657.681;2659.91;male
3145;2659.91;2692.874;male
2602;2692.874;2696.406;male
3145;2696.406;2706.75;male
2602;2706.75;2706.986;male
3145;2706.986;2710.424;male
3143;2710.424;2725.826;male
2602;2725.826;2745.676;male
3147;2745.676;2785.724;male
2602;2785.724;2786.477;male
3147;2786.477;2787.831;male
3147;2788.316;2795.454;male
3143;2795.454;2797.185;male
2602;2797.185;2807.036;male
3145;2807.036;2807.512;male
2602;2807.512;2808.194;male
3145;2808.194;2810.993;male
3145;2811.542;2825.967;male
3147;2825.967;2826.371;male
3145;2826.371;2847.375;male
3147;2847.375;2848.3;male
3145;2848.3;2881.11;male
3145;2881.743;2894.237;male
2602;2894.237;2894.998;male
3145;2894.998;2901.088;male
2602;2901.088;2904.408;male
3143;2904.408;2921.503;male
3143;2921.734;2923.7;male
2602;2923.7;2924.205;male
3143;2924.205;2925.049;male
2602;2925.049;2957.631;male
2615;158.872;177.49;male
2621;177.49;178.49;male
2615;178.49;183.392;male
2616;183.392;184.745;male
2615;184.745;186.189;male
2615;186.672;191.282;male
2617;191.282;192.026;male
2615;192.026;197.229;male
2620;197.229;198.178;male
2615;198.178;198.737;male
2620;198.737;199.094;male
2615;199.094;207.353;male
2620;207.353;209.412;male
2615;209.412;211.3;male
2620;211.3;213.958;male
2615;213.958;216.2;male
2616;216.605;217.75;male
2615;217.75;221.899;male
2616;221.899;222.948;male
2615;222.948;223.449;male
2615;224.07;255.513;male
2615;256.021;273.651;male
2615;274.164;286.046;male
2620;286.046;294.226;male
2620;294.647;297.157;male
2617;297.157;298.303;male
2620;298.303;327.698;male
2620;328.604;352.663;male
2620;352.916;367.398;male
2615;367.868;373.014;male
2616;373.014;373.624;male
2615;373.624;374.471;male
2615;374.955;388.728;male
2620;388.728;391.301;male
2616;391.301;396.322;male
2616;397.019;408.425;male
2616;409.036;414.821;male
2616;415.373;419.651;male
2617;419.651;421.567;male
2616;421.567;432.831;male
2616;433.409;436.984;male
2616;437.365;441.438;male
2616;441.852;449.938;male
2616;450.271;466.31;male
2616;466.666;467.83;male
2616;468.117;492.839;male
2621;492.839;554.407;male
2615;554.407;555.876;male
2621;555.876;569.107;male
2615;569.107;591.476;male
2617;591.476;593.184;male
2615;593.184;594.313;male
2617;594.313;596.684;male
2617;596.684;604.408;male
2617;605.023;659.724;male
2615;659.724;685.464;male
2617;685.464;686.877;male
2620;686.877;699.943;male
2617;699.943;715.22;male
2620;715.22;740.705;male
2616;740.705;750.001;male
2617;750.001;750.376;male
2616;750.376;764.873;male
2616;765.194;771.755;male
2617;771.755;773.773;male
2615;773.773;774.683;male
2616;774.683;774.94;male
2617;774.94;790.387;male
2616;790.959;798.339;male
2615;798.595;808.041;male
2615;808.483;816.515;male
2621;816.515;857.519;male
2615;857.519;859.321;male
2621;859.321;859.928;male
2620;859.928;865.196;male
2620;865.651;869.791;male
2615;869.791;871.608;male
2620;871.608;882.344;male
2621;882.344;887.033;male
2620;887.033;914.525;male
2615;914.525;922.25;male
2616;922.25;924.904;male
2616;925.207;927.108;male
2615;927.108;929.858;male
2616;929.858;946.542;male
2615;946.542;959.401;male
2621;959.401;960.82;male
2617;960.82;961.082;male
2615;961.082;961.943;male
2617;961.943;976.479;male
2617;977.086;982.258;male
2617;983.267;1037.003;male
2615;1037.003;1038.416;male
2616;1038.416;1041.206;male
2616;1041.733;1055.55;male
2617;1055.55;1056.23;male
2616;1056.23;1058.735;male
2617;1058.735;1062.276;male
2616;1062.276;1063.068;male
2616;1063.931;1064.655;male
2616;1065.383;1067.475;male
2616;1068.008;1070.557;male
2621;1070.557;1073.583;male
2616;1073.583;1075.909;male
2616;1076.477;1082.594;male
2616;1082.948;1089.771;male
2621;1089.771;1090.085;male
2616;1090.085;1095.683;male
2615;1095.683;1096.379;male
2616;1096.379;1096.909;male
2620;1096.909;1101.892;male
2620;1102.497;1123.275;male
2620;1124.309;1149.827;male
2620;1150.231;1155.185;male
2615;1155.185;1167.662;male
3154;1167.662;1167.979;NA
2615;1167.979;1179.761;male
2616;1179.761;1180.021;male
2615;1180.021;1180.639;male
2616;1180.639;1181.157;male
2615;1181.157;1184.278;male
2616;1185.292;1186.591;male
2615;1188.18;1199.786;male
2616;1199.786;1200.577;male
2615;1200.577;1200.783;male
2615;1201.162;1206.945;male
2615;1207.501;1214.648;male
2621;1214.648;1223.585;male
2616;1223.585;1275.776;male
2620;1275.776;1326.836;male
2615;1326.836;1339.61;male
2617;1339.61;1431.359;male
2616;1431.359;1438.627;male
2616;1439.052;1450.052;male
2617;1450.052;1454.733;male
2616;1454.733;1455.47;male
2616;1456.313;1458.474;male
2616;1458.748;1466.519;male
2616;1467.115;1468.609;male
2621;1468.609;1469.779;male
2616;1469.779;1480.634;male
2615;1480.634;1482.164;male
2616;1482.164;1486.501;male
2620;1486.501;1488.078;male
2616;1488.078;1497.635;male
2616;1498.191;1508.38;male
2616;1509.458;1510.202;male
2616;1510.727;1512.087;male
2616;1512.39;1529.682;male
2620;1529.682;1533.058;male
2616;1533.058;1534.678;male
2616;1534.678;1534.963;male
2617;1534.963;1547.75;male
2615;1548.303;1588.673;male
2621;1588.673;1623.614;male
2615;1623.614;1624.013;male
2621;1624.013;1634.544;male
2615;1634.544;1641.473;male
2621;1641.473;1643.589;male
2616;1643.589;1653.468;male
2616;1653.923;1655.221;male
2616;1656.151;1667.393;male
2616;1668.065;1670.526;male
2616;1671.146;1674.892;male
2616;1675.68;1677.059;male
2616;1678.456;1683.897;male
2616;1684.504;1694.973;male
2615;1694.973;1697.729;male
2620;1697.729;1700.413;male
2620;1701.03;1709.464;male
2615;1709.464;1721.177;male
2615;1721.177;1722.049;male
2616;1722.049;1722.557;male
2615;1722.557;1728.646;male
2616;1728.646;1729.539;male
2615;1729.539;1731.515;male
2615;1731.877;1746.498;male
2615;196.197;205.297;male
2616;205.297;206.101;male
2615;206.101;209.98;male
2617;209.98;210.966;male
2615;210.966;214.311;male
2621;214.311;215.361;male
2615;215.361;219.973;male
2620;219.973;220.889;male
2615;220.889;269.033;male
2616;269.033;269.699;male
2615;269.699;295.591;male
2615;295.846;298.172;male
2616;298.172;298.922;male
2616;299.35;301.125;male
2616;301.553;308.165;male
2616;308.728;311.908;male
2616;312.48;322.897;male
2615;322.897;336.042;male
2620;336.042;338.997;male
2620;339.486;350.042;male
2620;350.787;384.698;male
2620;385.472;400.219;male
2615;400.682;403.079;male
2616;403.079;411.276;male
2615;411.276;421.621;male
2617;421.621;459.072;male
2615;459.072;460.219;male
2617;460.219;468.43;male
2620;468.43;487.12;male
2615;487.12;489.321;male
2617;489.321;493.106;male
2620;493.106;495.415;male
2621;495.415;505.197;male
2621;505.461;550.73;male
2620;550.73;553.479;male
2621;553.479;560.089;male
2621;560.089;565.533;male
2616;565.533;574.737;male
2615;574.737;602.259;male
2616;602.259;627.181;male
2620;627.181;628.655;male
2617;628.655;639.096;male
2615;639.096;640.012;male
2617;640.012;659.431;male
2616;659.431;667.514;male
2615;667.514;670.275;male
2620;670.275;676.387;male
2620;676.935;695.215;male
2616;695.215;696.78;male
2620;696.78;700.537;male
2621;700.911;726.581;male
2620;726.581;732.544;male
2617;732.544;744.15;male
2615;744.15;784.892;male
2617;784.892;855.967;male
2615;855.967;858.537;male
2621;858.537;878.952;male
2621;879.586;880.396;male
2621;880.924;897.854;male
2621;898.209;903.103;male
2615;903.434;903.832;male
2620;903.832;927.086;male
2616;927.086;928.15;male
2617;928.15;936.973;male
2620;936.973;939.5;male
2620;939.5;959.613;male
2615;959.613;961.875;male
2616;961.875;969.259;male
2617;969.259;969.56;male
2616;969.56;993.088;male
2620;993.088;997.482;male
2616;997.482;1003.934;male
2615;1003.934;1015.821;male
2617;1015.821;1016.393;male
2617;1016.393;1017.576;male
2615;1017.576;1034.398;male
2620;1035.194;1076.46;male
2620;1076.683;1078.51;male
2620;1078.883;1088.052;male
2615;1088.052;1089.732;male
2620;1089.732;1090.439;male
2616;1090.439;1092.108;male
2620;1092.108;1098.582;male
2615;1098.582;1099.143;male
2616;1099.143;1099.544;male
2615;1099.544;1105.396;male
2617;1105.396;1114.361;male
2615;1114.361;1119.34;male
2617;1119.34;1144.819;male
2615;1144.819;1146.023;male
2621;1146.023;1171.232;male
2621;1171.763;1182.775;male
2616;1182.775;1196.109;male
2616;1196.701;1202.018;male
2615;1202.018;1207.595;male
2615;1207.595;1247.248;male
2617;1247.604;1282.129;male
2615;1282.129;1283.894;male
2620;1283.894;1315.495;male
2620;1315.861;1354.261;male
2615;1354.261;1374.906;male
2616;1374.906;1382.696;male
2621;1382.696;1384.039;male
2616;1384.039;1395.509;male
2617;1395.509;1401.438;male
2616;1401.438;1404.697;male
2616;1404.697;1407.295;male
2616;1407.699;1412.411;male
2616;1412.816;1434.09;male
2620;1434.09;1448.102;male
2617;1448.102;1451.67;male
2620;1451.67;1456.597;male
2615;1456.597;1457.013;male
3155;1457.013;1457.367;NA
2615;1457.367;1481.154;male
2617;1481.154;1488.547;male
2620;1488.919;1544.776;male
2615;1544.776;1550.126;male
2620;1550.126;1551.957;male
2616;1551.957;1555.894;male
2615;1555.894;1557.493;male
2620;1557.493;1573.218;male
2616;1573.218;1574.021;male
2616;1574.021;1584.083;male
2620;1584.083;1585.744;male
2616;1585.744;1586.775;male
2620;1586.775;1588.1;male
2616;1588.1;1588.921;male
2620;1588.921;1589.585;male
2616;1589.585;1590.817;male
2617;1590.817;1593.157;male
2620;1593.157;1594.021;male
2616;1594.021;1602.05;male
2620;1602.05;1603.185;male
2616;1603.185;1616.396;male
2620;1616.396;1618.107;male
2616;1618.107;1618.452;male
2615;1618.452;1621.46;male
2620;1621.46;1623.799;male
2616;1623.799;1625.418;male
2620;1625.418;1627.608;male
2616;1627.608;1635.067;male
2620;1635.067;1638.437;male
2616;1638.437;1644.773;male
2620;1645.531;1648.615;male
2616;1648.615;1654.256;male
2620;1654.256;1655.719;male
2616;1655.719;1671.448;male
2615;1671.448;1680.511;male
2620;1680.511;1681.284;male
2615;1681.284;1681.899;male
2620;1681.899;1682.895;male
2620;1683.334;1701.843;male
2616;1701.843;1729.069;male
2621;1729.069;1736.0;male
2616;1736.0;1736.717;male
2615;1736.717;1738.965;male
2616;1738.965;1739.617;male
2615;1739.617;1743.471;male
2620;1743.471;1745.646;male
2615;1745.646;1747.329;male
2616;1747.329;1776.075;male
2615;203.273;219.391;male
3156;219.391;219.961;male
2615;219.961;221.513;male
2615;221.513;227.787;male
3156;227.787;228.751;male
2615;228.751;234.953;male
2621;234.953;235.738;male
2615;235.738;238.45;male
2620;238.45;239.409;male
2615;240.513;257.195;male
2615;257.54;279.82;male
2620;279.82;282.173;male
2615;282.173;282.631;male
2620;282.631;284.941;male
2615;285.433;286.634;male
2615;287.013;326.277;male
2621;326.277;406.378;male
2615;406.378;407.354;male
2621;407.354;410.684;male
2620;410.684;411.864;male
2615;411.864;423.746;male
2621;423.746;468.167;male
2621;468.493;470.851;male
2615;470.851;472.994;male
2617;472.994;475.139;male
2615;475.139;478.302;male
2617;478.302;499.437;male
2617;500.096;510.191;male
2617;510.627;513.425;male
2617;513.874;533.52;male
2620;533.52;579.122;male
2620;579.437;608.07;male
2620;608.424;620.656;male
2620;620.932;636.789;male
2615;636.789;664.17;male
3156;664.17;670.253;male
3156;670.638;676.126;male
3156;676.568;682.093;male
3156;682.379;691.114;male
3156;691.526;702.634;male
3156;702.971;709.092;male
3156;709.515;724.395;male
3156;724.854;736.066;male
2617;736.066;767.203;male
3156;767.203;778.679;male
2617;778.679;782.319;male
3156;782.319;785.088;male
2617;785.088;796.858;male
3156;797.051;799.169;male
2617;799.169;824.375;male
2615;824.375;825.653;male
2620;825.653;848.899;male
3156;848.899;850.758;male
2620;850.758;851.846;male
2617;851.846;854.953;male
2620;854.953;877.57;male
3156;877.57;879.24;male
2620;879.24;906.066;male
3156;906.515;907.623;male
2620;907.623;908.773;male
2615;908.773;910.431;male
2620;910.431;912.424;male
2615;912.424;913.403;male
3156;913.403;914.772;male
3156;915.181;920.25;male
2620;920.25;921.621;male
2620;922.009;925.821;male
3156;925.821;926.915;male
3156;927.324;937.895;male
2620;937.895;938.306;male
3156;938.306;939.887;male
2621;939.887;942.736;male
3156;942.736;943.467;male
2621;943.467;963.276;male
3156;963.276;964.95;male
2621;964.95;971.673;male
2615;971.673;973.847;male
3156;973.847;974.834;male
2615;974.834;1006.504;male
2617;1006.504;1022.506;male
2617;1022.955;1081.077;male
2615;1081.077;1085.028;male
2615;1085.349;1087.191;male
2620;1087.191;1144.983;male
2617;1144.983;1145.756;male
2620;1145.756;1210.045;male
3156;1210.404;1214.815;male
3156;1215.108;1216.179;male
2620;1216.179;1218.549;male
3156;1218.549;1242.84;male
3156;1243.223;1252.756;male
2620;1252.756;1253.585;male
2615;1253.585;1269.101;male
2620;1269.101;1309.692;male
2620;1310.253;1318.701;male
2615;1318.701;1341.699;male
2621;1341.699;1350.807;male
2617;1350.807;1352.743;male
2621;1352.743;1358.467;male
2615;1358.467;1362.467;male
2621;1362.467;1367.636;male
2621;1368.228;1368.964;male
2620;1368.964;1369.441;male
2621;1369.441;1401.233;male
2615;1401.233;1416.327;male
2620;1416.327;1445.009;male
2617;1445.009;1451.083;male
2620;1451.083;1451.757;male
2617;1451.757;1452.256;male
2620;1452.256;1495.777;male
2615;1495.777;1507.802;male
2621;1507.802;1514.695;male
2615;1514.695;1515.078;male
3157;1515.078;1515.946;NA
2615;1515.946;1517.099;male
3156;1517.099;1517.354;male
2615;1517.354;1519.13;male
3156;1519.13;1528.923;male
2620;1528.923;1529.61;male
2615;1529.61;1530.041;male
2620;1530.041;1530.603;male
2615;1530.603;1532.902;male
2617;1532.902;1546.331;male
3156;1546.331;1549.375;male
2615;1549.375;1578.538;male
2621;1578.538;1635.158;male
2615;1635.158;1654.92;male
2617;1654.92;1698.325;male
2617;1698.628;1703.674;male
2620;1703.674;1747.724;male
2620;1748.197;1752.157;male
2617;1752.157;1752.668;male
2620;1752.668;1752.863;male
2617;1752.863;1754.775;male
2620;1754.775;1763.725;male
2615;1763.725;1811.144;male
2615;47.586;57.457;male
2616;57.457;59.8;male
2615;59.8;61.071;male
2616;61.071;61.566;male
2615;61.77;64.072;male
2615;64.379;65.948;male
2617;65.948;67.897;male
2617;69.17;72.201;male
2617;72.201;75.632;male
2621;75.632;77.947;male
2615;77.947;83.726;male
2620;83.726;89.247;male
2615;89.247;90.667;male
2620;90.667;91.622;male
2615;91.751;92.883;male
2615;93.14;129.97;male
2615;130.338;132.783;male
2620;132.783;134.201;male
2615;134.201;151.265;male
2620;151.265;195.208;male
2620;195.504;249.056;male
2615;249.056;267.33;male
2621;267.33;315.847;male
2615;315.847;340.871;male
2617;340.871;367.857;male
2615;367.857;368.572;male
2617;368.572;368.866;male
2615;368.866;369.384;male
2617;369.384;398.07;male
2617;398.377;421.581;male
2617;421.805;423.443;male
2617;423.918;460.167;male
2615;460.167;462.12;male
2617;462.12;477.767;male
2620;477.767;518.158;male
2616;518.382;535.774;male
2616;536.607;538.859;male
2616;539.375;558.371;male
2616;558.827;561.332;male
2616;561.72;576.394;male
2616;576.72;578.277;male
2616;578.805;597.915;male
2616;598.342;610.391;male
2615;610.391;626.232;male
2616;626.232;626.747;male
2615;626.747;633.174;male
2616;633.174;649.446;male
2617;649.446;655.84;male
2616;655.84;658.875;male
2617;659.447;662.56;male
2616;663.639;668.796;male
2616;669.367;672.762;male
2616;673.256;679.169;male
2616;679.834;682.296;male
2617;682.296;682.565;male
2615;682.565;684.088;male
2617;684.088;694.894;male
2616;694.894;695.108;male
2617;695.108;708.094;male
2615;708.094;709.768;male
2617;709.768;710.376;male
2615;710.652;711.775;male
2617;711.775;712.802;male
2615;712.802;713.439;male
2616;713.439;716.995;male
2617;716.995;718.574;male
2615;718.574;719.973;male
2617;719.973;720.242;male
2615;720.242;749.522;male
2620;749.522;771.573;male
2617;775.944;787.81;male
2620;787.81;790.624;male
2617;790.624;791.49;male
2616;791.49;796.17;male
2620;796.17;800.537;male
2615;800.537;801.409;male
2620;801.409;810.83;male
2620;811.09;819.067;male
2616;819.067;819.672;male
2617;819.672;864.312;male
2616;864.312;865.677;male
2617;865.842;874.71;male
2616;874.71;879.653;male
2617;879.653;882.757;male
2616;882.757;895.794;male
2617;895.794;896.667;male
2616;896.667;906.841;male
2615;907.159;908.397;male
2616;908.397;910.386;male
2615;910.386;921.936;male
2615;922.307;958.616;male
2621;958.616;960.923;male
2617;960.923;962.258;male
2620;962.258;964.154;male
2615;964.154;965.117;male
2621;965.117;972.164;male
2620;972.164;972.451;male
2621;972.451;976.268;male
2616;976.268;976.845;male
2621;976.845;1015.531;male
2621;1015.928;1023.798;male
2615;1023.798;1025.514;male
2615;1025.853;1038.016;male
2620;1038.016;1063.531;male
2616;1063.531;1063.892;male
2620;1063.892;1065.857;male
2616;1065.857;1066.339;male
2620;1066.339;1097.791;male
2616;1097.791;1099.062;male
2620;1099.062;1101.129;male
2616;1101.129;1101.606;male
2620;1101.606;1104.448;male
2616;1104.448;1104.758;male
2620;1104.758;1113.13;male
2616;1113.13;1118.008;male
2616;1118.262;1153.027;male
