id_speaker;gender;turn_count;total_length;spk_class
1369;female;2;17.623000000000047;1
2403;female;1;26.759999999999962;1
2479;male;2;29.964999999999975;1
3654;female;3;4.341000000000008;1
4363;female;2;1.467000000000013;1
2608;female;32;459.52399999999795;1
564;male;3;68.77099999999996;1
1599;male;4;161.37099999999987;1
238;male;1;56.48200000000003;1
1116;female;1;4.963999999999942;1
1999;female;8;269.76200000000006;1
4764;male;87;605.2200000000008;4
2796;NA;1;0.5630000000001019;1
4130;male;1;2.1820000000000164;1
3206;male;6;31.02800000000002;1
2418;male;22;267.2889999999997;1
8;female;9;23.70399999999961;1
3576;male;16;200.5849999999998;1
3550;male;2;40.74599999999998;1
3967;female;2;2.40199999999993;1
210;female;2;6.773999999999887;1
4405;male;1;1.850999999999999;1
4497;female;2;6.126000000000005;1
2917;male;61;439.03600000000233;1
4783;male;9;34.8119999999999;1
1589;male;1;21.50400000000002;1
896;male;3;33.5;1
2044;male;4;62.156999999999925;1
2342;female;1;0.5520000000000209;1
3343;male;170;1031.768000000001;4
2954;female;1;30.55699999999996;1
2127;male;3;18.192999999999984;1
4669;female;1;0.7340000000000089;1
2170;male;1;10.664000000000101;1
3672;male;1;0.4189999999999827;1
3761;male;1;13.695000000000164;1
2528;male;18;143.84000000000015;1
30;male;5;247.02300000000014;1
4222;male;1;1.0480000000000018;1
1692;female;3;55.908000000000015;1
395;male;9;218.54600000000028;1
3409;male;1;3.461999999999989;1
4336;male;4;20.299999999999955;1
256;male;1;83.82799999999997;1
608;female;2;110.58899999999994;1
533;female;1;25.72900000000027;1
2058;female;3;95.428;1
283;female;58;3047.402;3
4951;male;1;6.797999999999945;1
2507;male;14;261.78100000000086;1
3912;female;2;2.5690000000000737;1
250;male;3;112.1289999999999;1
2524;female;6;32.316000000000486;1
1636;male;7;10.957000000000013;1
2747;female;7;40.244999999999436;1
710;male;1;63.50400000000002;1
1367;female;1;3.794000000000324;1
2293;male;1;12.883000000000038;1
667;female;4;127.19200000000023;1
4584;female;2;1.0710000000000122;1
1223;male;1;27.958999999999833;1
2396;male;1;1.2129999999999654;1
2353;female;2;17.03800000000001;1
4525;female;1;1.4410000000000025;1
339;male;2;54.918000000000006;1
3473;female;26;477.94800000000043;1
9;male;2;133.4530000000001;1
4007;male;6;12.720999999999947;1
3075;female;13;111.04499999999996;1
2571;male;33;454.2380000000004;1
2548;female;3;35.56600000000071;1
4683;female;1;3.5289999999999964;1
4936;male;1;2.099999999999966;1
3647;male;1;2.5930000000000177;1
3743;male;1;17.40100000000001;1
2596;male;41;238.51599999999996;1
2949;female;2;3.812000000000012;1
4283;male;24;205.97599999999875;1
4249;male;3;18.807000000000016;1
3029;female;5;15.973000000000013;1
1024;female;9;81.47900000000004;1
4450;male;2;6.274999999999977;1
3883;male;2;11.190999999999974;1
4063;male;3;18.228999999999928;1
2768;female;4;3.228000000000179;1
80;male;2;107.02599999999995;1
4624;male;2;16.64700000000002;1
1529;male;3;61.59800000000041;1
1627;male;8;470.699;1
240;male;1;2.558999999999969;1
385;male;1;3.349999999999909;1
2010;female;4;317.953;1
3264;male;2;41.255999999999915;1
1942;male;7;406.4419999999998;1
3847;male;1;2.963999999999942;1
4104;male;2;20.355000000000018;1
2746;female;21;186.8470000000009;1
4608;male;1;17.216999999999985;1
4513;male;1;3.1910000000000025;1
1666;male;1;6.6510000000000105;1
486;male;5;117.78899999999999;1
1070;female;15;35.177999999999905;1
3732;male;1;12.24200000000019;1
3502;male;6;5.441000000000031;1
3930;male;1;0.26700000000005275;1
2393;male;2;46.617000000000075;1
2004;female;3;383.55400000000003;1
3199;male;6;299.5060000000004;1
527;male;14;560.3059999999996;1
1394;female;1;22.743999999999687;1
4414;female;2;5.582000000000022;1
871;female;22;602.137;3
2815;male;2;24.879999999999995;1
262;female;1;64.9530000000002;1
125;male;1;28.976;1
4862;male;2;2.7569999999999766;1
145;male;1;37.10200000000003;1
4400;female;1;0.7749999999999773;1
3233;female;4;3.7460000000000093;1
2453;male;2;2.562999999999988;1
3807;female;1;6.779999999999973;1
4390;male;1;3.97199999999998;1
4037;female;2;2.8659999999999854;1
4899;female;2;7.974999999999909;1
2463;female;5;78.93499999999989;1
2698;male;6;31.774000000000115;1
74;female;3;8.740000000000009;1
4247;female;2;1.9760000000001696;1
1577;male;1;3.724;1
3581;male;72;959.2600000000002;3
4001;female;1;2.1200000000000045;1
3603;male;17;193.31799999999964;1
65;male;2;13.380999999999403;1
1887;male;1;66.72500000000002;1
2926;male;89;341.1999999999991;2
184;female;2;2.4820000000004256;1
4432;male;1;7.017000000000024;1
4565;female;1;1.3400000000000034;1
4698;female;2;1.4679999999999893;1
835;male;1;0.8849999999999909;1
3638;male;1;6.491000000000014;1
3274;male;262;1348.7140000000013;4
1227;male;3;68.87199999999984;1
1119;male;1;35.710999999999785;1
4625;female;3;5.701999999999998;1
2083;male;1;55.49999999999999;1
3675;male;2;17.95399999999995;1
826;female;5;33.608999999999966;1
2889;female;5;5.9809999999999945;1
2220;male;15;191.943;1
4482;female;1;5.704000000000008;1
2297;female;1;16.727999999999952;1
193;male;41;1205.665;3
2141;male;1;23.31499999999994;1
1558;female;5;52.940000000000055;1
2200;male;1;63.63000000000011;1
279;male;1;138.563;1
3476;female;8;122.51900000000009;1
3987;male;5;6.795000000000073;1
2346;female;6;5.208999999999946;1
1174;female;2;3.173999999999978;1
3163;male;18;224.23400000000004;1
755;male;1;23.58699999999999;1
4206;male;15;238.91600000000108;1
1422;female;2;2.0949999999998568;1
933;male;1;53.68299999999999;1
3889;male;1;6.312999999999988;1
3136;male;22;384.3249999999998;1
2355;female;2;15.905999999999949;1
520;female;1;2.407000000000039;1
309;female;1;140.50200000000018;1
3;male;106;879.3693534129993;4
3557;male;69;313.49000000000046;1
984;male;1;3.58199999999988;1
3916;male;2;4.8799999999999955;1
3316;female;14;140.75999999999993;1
2558;male;6;36.556000000000495;1
2708;male;7;26.68399999999997;1
4703;female;3;31.128000000000014;1
3962;male;4;23.58400000000003;1
491;male;23;204.5339999999992;1
1126;female;1;18.621000000000095;1
1996;male;4;114.99000000000001;1
241;female;2;17.029999999999973;1
965;female;1;20.251999999999953;1
2995;male;4;54.77799999999996;1
2823;male;1;6.644000000000233;1
1335;male;1;7.6159999999999854;1
488;male;16;916.7150000000001;3
4235;male;1;6.670000000000016;1
4277;male;8;29.210999999999785;1
2090;male;3;127.04700000000003;1
4120;female;1;1.4239999999999782;1
905;female;6;122.36500000000001;1
164;female;4;41.66500000000019;1
1901;male;23;499.4619999999999;1
1540;male;6;285.52399999999966;1
2136;male;1;76.37299999999999;1
1142;male;1;21.757000000000062;1
4711;male;1;1.2700000000000102;1
2344;male;3;3.5849999999999227;1
4042;female;2;2.995999999999981;1
2477;male;1;1.3380000000000223;1
4666;female;3;4.820999999999998;1
2190;male;84;654.0095846299998;4
2149;female;3;101.90600000000006;1
3297;female;17;192.94000000000028;1
1236;male;2;90.03600000000006;1
267;male;1;86.945;1
15;female;2;49.802000000000135;1
2530;male;3;10.8;1
677;male;8;192.9079999999999;1
4262;male;40;351.4629999999995;1
688;female;1;54.85399999999993;1
3707;male;1;1.058999999999969;1
1017;male;2;35.902000000000044;1
1153;male;2;6.618999999999893;1
818;male;2;5.803000000000111;1
1353;female;6;35.30400000000009;1
802;female;3;90.42900000000009;1
542;male;1;44.28200000000004;1
225;female;19;663.7869999999994;3
2069;male;1;34.54900000000009;1
52;male;1;37.84699999999998;1
1381;male;1;37.94;1
1284;female;2;25.815999999999804;1
1644;male;1;62.63999999999987;1
325;male;6;177.79499999999962;1
2797;male;22;364.03799999999984;1
1520;male;1;20.717999999999847;1
2424;female;13;336.36900000000026;1
1250;female;1;3.366999999999962;1
2837;female;2;68.09900000000002;1
4752;male;24;151.91500000000013;1
4536;female;2;3.4600000000000364;1
1770;female;1;65.25100000000003;1
4538;female;3;5.700999999999965;1
3755;male;1;16.072999999999865;1
3623;female;3;49.00500000000001;1
4778;male;24;257.65400000000136;1
3276;female;4;62.544000000000096;1
657;male;1;7.275000000000091;1
3704;female;2;27.264000000000124;1
3531;female;3;28.108000000000004;1
3574;female;1;2.2060000000000173;1
2464;male;63;992.719;3
1622;female;6;162.76800000000003;1
3140;male;2;4.761999999999944;1
2850;male;4;177.8699999999999;1
4623;female;3;5.103000000000009;1
4801;male;1;1.9950000000001182;1
1338;male;2;7.361999999999853;1
4974;female;2;50.585000000000036;1
4377;female;2;1.5449999999999875;1
2153;female;3;34.10200000000009;1
3223;male;3;9.57899999999995;1
3267;male;1;32.277;1
1801;male;1;186.05000000000018;1
3474;male;6;17.18100000000001;1
1035;female;2;1.875;1
4864;female;2;8.951999999999998;1
2922;female;35;257.4310000000009;1
37;male;3;24.857999999999947;1
1646;female;1;7.699000000000069;1
148;female;1;1.0299999999999727;1
2051;female;3;534.088;1
323;male;13;254.86500000000024;1
2456;male;2;171.05900000000003;1
4973;male;3;17.823000000000093;1
2390;male;8;20.84999999999991;1
4877;male;1;2.5879999999999654;1
2423;female;44;544.2630000000001;1
4323;male;3;161.70100000000093;1
3173;male;5;6.615000000000009;1
1328;female;2;2.984000000000151;1
4633;female;3;2.4590000000000316;1
549;male;1;35.903999999999996;1
2501;male;7;166.18799999999965;1
4519;female;1;17.782999999999987;1
3588;male;5;20.14699999999948;1
3419;male;1;0.40900000000004866;1
2324;male;1;16.52500000000009;1
1495;female;2;52.74699999999996;1
1820;male;2;40.00700000000006;1
554;female;1;73.16499999999996;1
4664;female;3;4.797000000000011;1
1104;female;2;2.3010000000001725;1
642;NA;1;10.648999999999887;1
4785;male;5;82.34500000000025;1
4291;female;1;55.513000000000005;1
3326;male;11;149.1679999999999;1
3480;female;24;320.1459999999996;1
1039;female;1;4.592000000000098;1
4750;male;43;363.5159999999986;1
600;female;7;31.991000000000213;1
264;female;2;4.864;1
856;male;1;12.282999999999902;1
4297;male;2;1.5499999999999545;1
129;male;6;23.52000000000021;1
841;male;4;45.710999999999785;1
3134;male;32;151.81499999999943;1
2488;male;5;68.85799999999995;1
3400;female;2;6.508000000000038;1
4281;male;1;7.727999999999611;1
1110;NA;1;2.6970000000000027;1
1492;female;1;5.634999999999991;1
784;female;1;59.0930000000003;1
1187;male;2;3.438000000000102;1
4483;male;2;25.847999999999985;1
204;female;4;94.89200000000005;1
3498;female;3;13.832000000000107;1
3721;male;12;354.6009999999999;1
740;male;8;98.42799999999943;1
1385;male;2;77.65200000000027;1
2095;male;5;26.31400000000002;1
3096;female;4;37.17499999999998;1
609;male;2;14.355000000000018;1
2523;male;19;232.6750000000004;1
769;male;17;727.9949999999994;3
203;male;1;19.81499999999994;1
4621;male;3;4.255999999999972;1
4356;male;23;161.21900000000005;1
2143;female;29;629.694;3
3296;female;1;6.059999999999945;1
1454;female;2;2.3350000000000364;1
2621;male;144;1632.2345561970008;4
2830;female;1;3.1390000000001237;1
2131;male;7;150.621;1
2838;male;7;102.17299999999986;1
4708;male;2;2.285000000000011;1
3775;male;9;96.96099999999961;1
2509;female;12;307.8879999999981;1
2646;male;11;58.33100000000013;1
2709;male;5;16.588999999999942;1
2669;male;6;62.25999999999976;1
3905;male;1;0.35199999999997544;1
2704;female;1;2.5639999999999645;1
1359;female;1;7.197999999999865;1
1794;male;1;45.07399999999984;1
923;male;1;14.870000000000005;1
1642;male;16;269.40300000000093;1
2770;male;8;15.336000000000013;1
4220;female;3;6.048000000000059;1
3819;male;9;170.30099999999948;1
2140;male;1;4.0919999999999845;1
4021;male;2;5.0610000000000355;1
959;male;1;60.44599999999997;1
1445;male;1;21.30099999999993;1
4797;male;57;372.19699999999995;1
4895;male;1;3.3070000000000164;1
590;female;2;45.37300000000005;1
3269;male;2;29.726000000000056;1
1054;female;2;2.270999999999731;1
2494;male;363;3137.2655596000045;4
1075;male;1;39.83899999999994;1
4641;female;2;4.202000000000055;1
1037;male;1;35.783000000000015;1
4889;female;2;1.8740000000000236;1
3770;male;1;20.944000000000017;1
1749;male;2;10.61099999999999;1
4299;male;10;188.57499999999982;1
4157;male;1;0.3369999999999891;1
4330;female;4;2.2410000000000423;1
1758;male;2;141.32899999999995;1
3157;NA;1;0.8679999999999382;1
2822;female;1;26.85400000000027;1
3801;male;12;206.20099999999945;1
833;female;1;21.307999999999993;1
893;female;2;1.7149999999996908;1
1380;female;13;48.568999999999846;1
3349;male;1;32.101;1
2384;female;8;119.47400000000002;1
384;female;2;2.95900000000006;1
494;male;1;20.2170000000001;1
2630;male;1;0.7409999999999854;1
2202;male;1;3.497;1
785;male;2;63.58199999999988;1
109;male;25;401.3319999999999;1
2820;male;1;18.81600000000026;1
1789;male;2;25.581000000000017;1
1968;female;7;656.4839999999999;3
985;female;2;24.255999999999858;1
3896;male;1;1.7370000000000232;1
1914;female;16;1341.0589999999997;3
1748;male;3;31.323999999999955;1
689;male;2;45.553999999999974;1
420;male;1;12.486999999999966;1
2856;male;2;4.8540000000001555;1
4846;female;3;16.241999999999962;1
3898;male;1;2.0810000000000173;1
29;male;9;487.2109999999997;1
3748;male;3;77.35099999999983;1
1633;male;1;32.02199999999999;1
2174;male;1;82.322;1
347;male;1;112.30699999999979;1
465;female;2;21.501000000000204;1
1923;female;8;278.89399999999995;1
4865;male;3;7.262999999999977;1
3373;male;1;12.541999999999916;1
3359;male;6;158.8180000000001;1
2179;male;1;5.377999999999986;1
3532;male;4;6.218999999999966;1
3664;male;1;0.9110000000000014;1
4445;female;10;12.82899999999998;1
176;male;2;88.8610000000001;1
3705;female;3;185.03499999999983;1
2824;female;1;6.375;1
1256;female;1;2.1380000000000337;1
2296;female;3;4.569999999999936;1
3668;male;1;0.7119999999999891;1
2078;male;11;296.517;1
532;female;1;1.8980000000001382;1
2487;male;1;74.75900000000001;1
2433;male;3;60.07999999999999;1
2707;male;9;17.055999999999813;1
2135;female;2;12.35599999999998;1
3909;male;14;141.60799999999972;1
1571;male;4;69.57199999999966;1
2034;male;12;443.915;1
1691;female;2;6.525999999999954;1
1712;male;3;156.6679999999992;1
580;male;2;52.80999999999966;1
3192;male;3;113.09400000000005;1
2693;male;2;52.68099999999998;1
61;male;28;2415.7380000000007;3
2950;male;4;30.215999999999994;1
1593;female;6;491.30999999999995;1
4312;male;1;0.7440000000000282;1
2426;female;16;135.5650000000005;1
1157;male;1;23.752999999999986;1
1404;female;1;8.592000000000098;1
1474;female;4;196.22500000000002;1
3902;male;6;29.149999999999977;1
4279;male;34;214.30999999999995;1
2104;male;1;17.307999999999993;1
3028;male;2;1.850999999999999;1
1962;female;2;26.884;1
2475;male;3;10.912999999999997;1
54;male;1;16.063000000000102;1
2259;female;2;44.86200000000008;1
1128;female;1;2.1660000000001673;1
1969;male;2;32.721000000000004;1
191;female;1;4.110000000000127;1
2287;male;2;4.956000000000131;1
4196;male;31;217.20699999999988;1
1760;male;2;3.6410000000000764;1
1959;female;2;208.949;1
2992;male;1;115.93400000000003;1
900;male;4;183.00900000000001;1
2347;male;1;58.40100000000001;1
4692;male;3;10.668000000000006;1
2527;female;1;3.4869999999996253;1
398;male;1;2.1200000000000045;1
3972;female;4;33.936999999999955;1
2016;female;12;571.845;1
3999;male;4;53.69499999999982;1
1922;male;2;120.76599999999985;1
4731;male;1;1.8839999999999861;1
3717;female;2;14.995000000000118;1
3549;female;2;36.41599999999971;1
1515;female;1;0.8330000000000837;1
3479;male;3;3.7060000000000173;1
2099;female;1;80.332;1
4429;male;1;4.986999999999995;1
980;female;1;2.231999999999971;1
1716;female;1;19.590000000000146;1
280;male;1;110.17200000000003;1
1363;NA;1;3.0529999999998836;1
1375;male;2;43.990999999999985;1
3811;male;1;9.700000000000045;1
1103;male;1;112.11999999999989;1
2003;female;7;394.63899999999995;1
326;male;18;178.89699999999903;1
247;female;2;4.49899999999991;1
504;male;3;80.91599999999993;1
2832;female;1;11.170000000000073;1
2409;male;2;16.012000000000057;1
2692;male;1;53.44399999999999;1
4880;male;1;12.320999999999913;1
1586;male;1;54.30000000000007;1
4344;male;1;32.69699999999966;1
4187;male;28;237.42699999999968;1
1776;male;1;3.033999999999878;1
1597;female;13;1529.9760000000006;3
625;male;12;477.296;1
3019;male;1;3.125;1
1669;male;1;52.539999999999964;1
803;female;2;25.835000000000036;1
2720;female;14;36.04899999999981;1
2387;male;1;14.138000000000005;1
1639;male;2;56.24300000000005;1
641;NA;1;3.492999999999938;1
4379;female;2;3.3319999999999936;1
1917;female;8;616.319;3
3681;male;14;107.42099999999999;1
3388;female;1;7.329000000000008;1
1133;female;3;6.791000000000167;1
1202;female;1;3.930999999999983;1
437;male;2;15.226999999999862;1
1508;female;4;9.686999999999898;1
2290;male;7;18.663000000000068;1
4451;male;1;9.507999999999981;1
4077;male;15;177.33599999999979;1
4970;female;3;31.779000000000053;1
333;male;5;6.487000000000023;1
2121;male;1;5.3629999999999995;1
461;male;1;58.55600000000004;1
1160;female;1;12.423999999999978;1
1341;female;2;13.18800000000033;1
4301;male;1;1.1390000000001237;1
1269;female;1;4.943000000000211;1
4577;male;1;0.8770000000000024;1
91;male;2;37.59699999999998;1
1036;male;7;141.46800000000007;1
2766;male;24;99.17799999999968;1
783;male;1;56.340000000000146;1
3679;male;1;2.3029999999999973;1
1819;female;1;9.177999999999884;1
284;male;38;1833.4809999999998;3
4945;female;2;4.579000000000008;1
1191;male;2;70.7819999999997;1
3053;female;1;2.6210000000000946;1
2497;male;8;60.44099999999992;1
3083;male;7;82.05600000000004;1
4726;male;1;1.0509999999999877;1
75;male;4;180.47400000000016;1
3051;male;25;291.8260000000006;1
1812;female;2;11.284000000000333;1
4056;male;1;2.8030000000000257;1
1611;male;15;1645.9370000000008;3
4337;male;1;1.9770000000000891;1
1561;male;1;5.411000000000058;1
3007;male;9;134.26299999999992;1
709;male;20;420.3270000000002;1
2925;male;35;84.80893580299986;1
994;female;5;9.782999999999902;1
2680;female;4;30.410000000000025;1
2994;male;25;201.92999999999984;1
1311;male;1;26.325000000000045;1
4600;male;2;1.011000000000024;1
2382;male;2;5.746999999999957;1
4093;male;1;2.350999999999999;1
3756;male;1;14.045999999999822;1
363;male;72;1073.2649999999996;3
1534;female;3;6.520000000000437;1
973;male;3;126.41600000000017;1
4369;male;1;1.7409999999999854;1
3247;male;3;12.425999999999988;1
3777;female;2;31.438999999999965;1
4829;male;1;0.90199999999993;1
123;female;4;55.456999999999994;1
3187;female;3;9.22199999999998;1
1866;female;1;2.6420000000000528;1
4058;male;1;36.49799999999999;1
4065;female;3;42.03899999999999;1
380;male;1;16.52000000000021;1
1911;female;34;3449.3959999999997;3
3328;male;2;20.175999999999817;1
4682;male;4;12.882999999999981;1
1069;male;1;1.851;1
1334;female;1;6.608999999999924;1
2247;female;1;2.185;1
1928;male;1;4.401;1
1310;female;3;8.876999999999839;1
3935;female;1;2.8100000000000023;1
3334;male;12;128.5980000000003;1
4169;male;1;15.977000000000317;1
3934;male;1;7.712000000000046;1
889;male;2;25.64599999999973;1
260;male;2;35.202;1
1254;female;1;2.01400000000001;1
3528;male;2;1.9899999999999949;1
1553;male;1;40.93500000000006;1
48;female;1;18.659999999999997;1
1867;female;1;10.9699999999998;1
1717;male;2;25.648999999999887;1
2173;male;1;16.90700000000004;1
2674;male;4;13.164999999999992;1
4552;female;3;5.929000000000002;1
2013;male;8;444.50200000000007;1
214;male;13;107.43699999999967;1
2664;female;4;40.543000000000575;1
1468;male;2;7.746000000000056;1
4855;male;1;0.6580000000001291;1
144;male;3;70.55899999999986;1
4705;male;2;1.941999999999993;1
1827;male;2;4.524000000000342;1
120;male;1;30.211000000000013;1
261;male;2;132.9799999999999;1
4490;male;1;5.020999999999987;1
4221;male;4;8.591000000000008;1
1343;female;2;26.641999999999825;1
2809;male;2;23.073999999999984;1
1703;male;1;108.44500000000005;1
596;male;2;16.860000000000127;1
4124;male;24;154.51699999999892;1
2981;male;2;8.159000000000006;1
3404;female;3;7.391999999999996;1
4632;female;1;2.211999999999989;1
4680;female;2;2.9739999999999895;1
4723;female;3;6.831999999999994;1
2948;female;2;22.06099999999998;1
1752;male;1;1.2300000000000182;1
4309;female;2;1.9140000000000157;1
3376;female;18;187.6560000000004;1
2372;male;16;175.87900000000005;1
4354;male;2;22.222999999999956;1
1951;female;2;487.191;1
3017;male;23;116.55899999999974;1
1292;female;1;3.4700000000000273;1
1660;female;1;1.3950000000000387;1
1940;female;6;336.461;1
1262;female;1;50.488000000000056;1
866;male;1;27.379999999999995;1
2505;male;5;164.08300000000008;1
111;male;9;427.2000000000001;1
2033;female;6;886.337;3
1653;female;3;7.747000000000099;1
1551;female;2;2.2199999999998;1
3291;male;1;3.728999999999985;1
3826;female;18;209.78300000000013;1
4114;male;1;29.762999999999977;1
2402;male;2;23.792;1
1837;male;1;4.280999999999949;1
2359;female;3;6.849000000000046;1
4907;female;24;107.76000000000005;1
2834;male;1;16.85400000000027;1
4773;male;14;87.7059999999999;1
4161;male;24;318.06600000000003;1
1693;male;2;7.2579999999999245;1
1933;female;3;285.41599999999994;1
512;female;2;20.519999999999982;1
1767;male;8;117.70799999999963;1
2765;male;97;194.97599999999974;2
1673;female;1;58.827000000000055;1
2699;male;1;8.759;1
2681;male;2;44.56600000000003;1
2392;male;5;94.94799999999992;1
883;male;41;1479.3030000000003;3
2310;female;6;82.57600000000002;1
2238;NA;1;5.769999999999982;1
1329;female;6;138.7240000000004;1
869;male;16;82.54999999999995;1
1723;female;1;74.07300000000004;1
2417;male;41;548.1929999999992;1
2896;female;3;39.019000000000005;1
603;male;3;103.72000000000003;1
4824;female;56;756.7359999999999;3
1279;male;1;10.972000000000094;1
2282;male;1;1.6299999999999955;1
1637;female;55;1111.4409999999996;3
2419;male;22;229.27900000000045;1
2483;male;1;2.460000000000001;1
2178;female;2;56.07499999999999;1
705;male;1;51.71199999999999;1
3048;male;1;5.492999999999938;1
1115;female;1;1.0480000000000018;1
3925;female;1;2.04200000000003;1
2257;female;4;24.56600000000003;1
1875;female;4;187.25599999999997;1
2902;male;9;70.97800000000052;1
4091;male;36;215.12200000000075;1
915;male;1;18.165999999999713;1
1060;male;3;25.447999999999865;1
3416;female;2;24.16700000000003;1
2050;male;11;536.925;1
1417;male;2;44.32000000000005;1
1934;female;5;447.322;1
4908;male;26;332.38199999999995;1
822;female;3;69.6579999999999;1
4765;male;8;45.380000000000564;1
28;male;2;73.22200000000002;1
4348;female;3;5.453128140999979;1
1464;female;1;1.2000000000002728;1
2510;male;2;1.544999999999959;1
3156;male;31;167.16000000000034;1
3949;male;1;6.076999999999998;1
85;female;3;5.880999999999858;1
2077;male;26;972.1679999999999;3
3790;male;4;122.00900000000001;1
872;male;1;35.15099999999984;1
593;male;2;58.902999999999906;1
3423;male;1;19.14200000000028;1
2492;male;1;51.53899999999999;1
986;male;2;35.94999999999982;1
703;male;1;103.42899999999986;1
957;female;2;2.299000000000021;1
3486;male;2;42.91399999999999;1
12;male;3;77.80900000000042;1
1186;female;2;3.4659999999998945;1
490;male;11;342.16599999999994;1
1614;male;5;24.36800000000001;1
4107;male;4;120.08499999999958;1
276;female;2;4.8420000000000005;1
1983;female;6;368.25900000000007;1
754;male;1;70.714;1
4776;male;181;1158.3349999999982;4
1344;male;1;29.021000000000186;1
220;male;6;38.914000000000215;1
4075;male;1;18.057000000000016;1
2413;male;2;5.12600000000009;1
1851;male;4;197.19500000000022;1
4787;male;62;293.8299999999974;1
1931;female;5;303.27500000000003;1
744;male;1;76.37700000000007;1
45;male;199;6319.116000000005;4
1209;male;32;703.4120000000003;3
4387;male;1;5.616999999999962;1
4327;female;3;5.685000000000002;1
1562;female;3;4.466000000000122;1
4802;male;2;3.310000000000173;1
2987;female;1;0.3719999999999999;1
1998;male;11;601.5199999999999;3
1746;female;1;112.58500000000004;1
200;NA;1;3.869000000000028;1
390;male;2;138.6330000000001;1
1726;female;4;331.3810000000001;1
3405;male;15;97.64600000000004;1
2236;female;2;5.750999999999976;1
541;male;1;53.077999999999975;1
1146;male;1;48.75400000000002;1
1382;male;1;37.09700000000004;1
2697;female;35;93.13800000000009;1
106;male;1;18.354000000000042;1
1973;male;8;492.3119999999999;1
630;NA;1;1.6110000000001037;1
2546;female;76;540.7690000000017;2
1808;female;1;2.4249999999999545;1
4010;male;1;3.166999999999973;1
838;male;42;910.1810000000005;3
4280;female;4;107.24600000000027;1
3149;female;2;42.23900000000003;1
2109;male;4;43.04400000000001;1
1278;male;1;16.581999999999994;1
3193;male;17;160.14100000000053;1
925;male;6;19.466000000000122;1
884;female;45;1731.195;3
3975;female;5;143.90300000000002;1
584;male;7;143.0590000000002;1
2442;male;1;63.936000000000035;1
1958;female;8;354.764;1
4741;male;2;3.054000000000002;1
611;male;4;8.30099999999993;1
4694;female;2;3.4020000000000152;1
157;male;18;386.72299999999984;1
3937;female;1;5.518000000000029;1
1742;male;1;14.944999999999993;1
1198;female;1;0.9819999999999993;1
819;female;1;59.60500000000002;1
46;female;2;1.7930000000000632;1
4353;female;2;5.8700000000000045;1
529;male;21;582.9380000000003;1
3487;male;1;31.11500000000001;1
4290;female;3;7.411000000000001;1
3406;male;1;6.812000000000012;1
2046;female;8;691.0430000000001;3
338;male;1;52.801000000000045;1
3318;female;2;6.470000000000027;1
4372;female;1;2.405000000000001;1
2927;male;34;71.87499999999818;1
1131;female;1;1.2269999999998618;1
3824;female;4;155.60900000000038;1
4341;male;3;41.27799999999979;1
3893;male;14;10.897999999999996;1
3984;female;1;10.817999999999984;1
2833;male;2;14.932000000000244;1
4146;male;1;8.860999999999876;1
314;male;1;4.599999999999909;1
1348;male;2;110.50499999999965;1
4052;female;1;3.4610000000000127;1
3730;male;8;227.55700000000024;1
352;female;3;10.510000000000218;1
3268;female;5;79.47399999999999;1
4580;male;1;6.611000000000004;1
4152;female;2;5.842999999999961;1
1033;male;1;20.246999999999957;1
4181;male;8;17.079000000000008;1
2132;male;2;47.009;1
4302;male;8;137.1600000000003;1
1548;female;20;31.774000000000242;1
1848;female;3;5.581999999999425;1
3312;male;10;90.16500000000013;1
3808;female;1;9.469000000000051;1
1056;male;2;111.27100000000019;1
1182;female;10;90.29700000000093;1
3114;male;117;469.4729999999989;2
4697;female;3;5.088000000000022;1
1632;female;3;9.153999999999996;1
3226;male;2;5.9129999999999825;1
3619;female;3;5.935000000000002;1
2735;female;55;581.3660000000024;1
3840;male;10;198.13200000000052;1
4409;male;1;1.0130000000000052;1
1481;female;1;22.254000000000133;1
3564;female;47;496.4649999999998;1
3113;NA;1;0.1950000000001637;1
3496;male;3;5.269999999999982;1
3536;male;1;2.4809999999999945;1
1532;female;2;4.609999999999673;1
1029;female;1;5.4830000000000005;1
2519;male;4;7.368000000000052;1
540;male;5;96.26999999999987;1
2277;female;1;16.81400000000002;1
1544;male;1;63.59400000000005;1
2603;female;4;82.452;1
1327;female;2;2.7210000000000036;1
1239;female;1;7.711000000000013;1
528;female;1;69.17999999999984;1
158;female;1;1.066000000000031;1
972;female;1;58.189000000000306;1
2567;female;1;4.137000000000057;1
943;male;1;39.82900000000001;1
696;female;24;1038.1380000000004;3
2591;male;1;0.48399999999999466;1
1701;male;1;29.976;1
2082;male;1;13.981999999999971;1
1421;female;3;17.266000000000076;1
472;male;2;6.252;1
4226;male;3;14.85800000000063;1
1623;male;2;126.3130000000001;1
2286;male;2;6.695999999999913;1
2450;male;3;51.077999999999975;1
2504;female;1;21.64099999999962;1
870;male;2;6.148000000000025;1
403;male;37;3165.961000000001;3
1051;male;3;54.405999999999494;1
1946;female;1;89.33800000000008;1
4293;female;1;29.33000000000004;1
4061;female;1;1.2509999999999764;1
2930;female;23;46.040000000001385;1
421;male;2;49.03300000000013;1
4324;male;19;280.4569999999999;1
4583;female;2;1.730000000000004;1
2272;male;12;319.38500000000005;1
1965;male;15;494.99699999999996;1
173;female;7;520.5989999999997;1
